dport,ts,total count,count
5957,12,1,1
5958,4,1,1
5959,46,1,1
5960,25,1,1
5961,12,1,1
5962,55,1,1
5963,40,1,1
5964,16,1,1
5965,22,1,1
5966,62,1,1
5967,86,1,1
5968,63,1,1
5969,13,1,1
5970,88,1,1
5971,39,1,1
5972,38,1,1
5973,17,1,1
5974,3,1,1
5975,80,1,1
5976,77,1,1
5977,83,1,1
5978,94,1,1
5979,34,1,1
5980,51,1,1
5981,22,1,1
5982,71,1,1
5983,4,1,1
5984,39,1,1
5985,11,1,1
5986,74,1,1
5987,88,1,1
5988,56,1,1
5989,43,1,1
5990,97,1,1
5991,13,1,1
5992,72,1,1
5993,94,1,1
5994,24,1,1
5995,77,1,1
5996,39,1,1
5997,23,1,1
5998,14,1,1
5999,45,1,1
6000,84,1,1
6001,48,1,1
6002,44,1,1
6003,75,1,1
6004,40,1,1
6005,74,1,1
6006,69,1,1
6007,96,1,1
6008,76,1,1
6009,46,1,1
6010,8,1,1
6011,19,1,1
6012,94,1,1
6013,29,1,1
6014,79,1,1
6015,78,1,1
6016,23,1,1
6017,51,1,1
6018,96,1,1
6019,24,1,1
6020,98,1,1
6021,83,1,1
6022,70,1,1
6023,83,1,1
6024,80,1,1
6025,40,1,1
6026,26,1,1
6027,76,1,1
6028,45,1,1
6029,71,1,1
6030,11,1,1
6031,40,1,1
6032,56,1,1
6033,1,1,1
6034,25,1,1
6035,87,1,1
6036,2,1,1
6037,1,1,1
6038,53,1,1
6039,18,1,1
6040,33,1,1
6041,5,1,1
6042,4,1,1
6043,86,1,1
6044,92,1,1
6045,1,1,1
6046,99,1,1
6047,80,1,1
6048,18,1,1
6049,95,1,1
6050,73,1,1
6051,55,1,1
6052,27,1,1
6053,74,1,1
6054,71,1,1
6055,91,1,1
6056,55,1,1
6057,83,1,1
6058,7,1,1
6059,98,1,1
6060,81,1,1
6061,24,1,1
6062,56,1,1
6063,61,1,1
6064,74,1,1
6065,76,1,1
6066,74,1,1
6067,26,1,1
6068,76,1,1
6069,48,1,1
6070,88,1,1
6071,8,1,1
6072,68,1,1
6073,26,1,1
6074,59,1,1
6075,83,1,1
6076,56,1,1
6077,80,1,1
6078,54,1,1
6079,57,1,1
6080,72,1,1
6081,30,1,1
6082,23,1,1
6083,56,1,1
6084,78,1,1
6085,86,1,1
6086,94,1,1
6087,61,1,1
6088,40,1,1
6089,56,1,1
6090,59,1,1
6091,77,1,1
6092,93,1,1
6093,25,1,1
6094,43,1,1
6095,90,1,1
6096,16,1,1
6097,46,1,1
6098,2,1,1
6099,78,1,1
6100,84,1,1
6101,74,1,1
6102,4,1,1
6103,20,1,1
6104,66,1,1
6105,64,1,1
6106,48,1,1
6107,82,1,1
6108,33,1,1
6109,68,1,1
6110,26,1,1
6111,95,1,1
6112,58,1,1
6113,28,1,1
6114,31,1,1
6115,93,1,1
6116,47,1,1
6117,3,1,1
6118,27,1,1
6119,79,1,1
6120,81,1,1
6121,22,1,1
6122,72,1,1
6123,34,1,1
6124,18,1,1
6125,45,1,1
6126,31,1,1
6127,34,1,1
6128,86,1,1
6129,12,1,1
6130,59,1,1
6131,62,1,1
6132,19,1,1
6133,88,1,1
6134,91,1,1
6135,70,1,1
6136,9,1,1
6137,25,1,1
6138,36,1,1
6139,50,1,1
6140,55,1,1
6141,20,1,1
6142,79,1,1
6143,8,1,1
6144,19,1,1
6145,78,1,1
6146,19,1,1
6147,53,1,1
6148,18,1,1
6149,52,1,1
6150,56,1,1
6151,84,1,1
6152,5,1,1
6153,17,1,1
6154,86,1,1
6155,58,1,1
6156,34,1,1
6157,30,1,1
6158,17,1,1
6159,89,1,1
6160,47,1,1
6161,64,1,1
6162,15,1,1
6163,29,1,1
6164,12,1,1
6165,74,1,1
6166,20,1,1
6167,65,1,1
6168,29,1,1
6169,59,1,1
6170,83,1,1
6171,77,1,1
6172,42,1,1
6173,3,1,1
6174,54,1,1
6175,15,1,1
6176,12,1,1
6177,17,1,1
6178,46,1,1
6179,78,1,1
6180,63,1,1
6181,80,1,1
6182,63,1,1
6183,7,1,1
6184,14,1,1
6185,79,1,1
6186,23,1,1
6187,9,1,1
6188,25,1,1
6189,70,1,1
6190,15,1,1
6191,72,1,1
6192,22,1,1
6193,24,1,1
6194,94,1,1
6195,2,1,1
6196,12,1,1
6197,22,1,1
6198,85,1,1
6199,78,1,1
6200,52,1,1
6201,94,1,1
6202,75,1,1
6203,26,1,1
6204,73,1,1
6205,20,1,1
6206,19,1,1
6207,76,1,1
6208,91,1,1
6209,56,1,1
6210,20,1,1
6211,16,1,1
6212,27,1,1
6213,9,1,1
6214,51,1,1
6215,69,1,1
6216,71,1,1
6217,7,1,1
6218,66,1,1
6219,59,1,1
6220,50,1,1
6221,28,1,1
6222,42,1,1
6223,10,1,1
6224,19,1,1
6225,76,1,1
6226,59,1,1
6227,63,1,1
6228,70,1,1
6229,97,1,1
6230,74,1,1
6231,77,1,1
6232,15,1,1
6233,4,1,1
6234,49,1,1
6235,65,1,1
6236,23,1,1
6237,61,1,1
6238,68,1,1
6239,1,1,1
6240,18,1,1
6241,5,1,1
6242,22,1,1
6243,26,1,1
6244,61,1,1
6245,72,1,1
6246,37,1,1
6247,26,1,1
6248,67,1,1
6249,97,1,1
6250,48,1,1
6251,99,1,1
6252,55,1,1
6253,13,1,1
6254,8,1,1
6255,40,1,1
6256,6,1,1
6257,15,1,1
6258,46,1,1
6259,4,1,1
6260,76,1,1
6261,82,1,1
6262,44,1,1
6263,7,1,1
6264,70,1,1
6265,27,1,1
6266,8,1,1
6267,95,1,1
6268,76,1,1
6269,44,1,1
6270,82,1,1
6271,96,1,1
6272,45,1,1
6273,99,1,1
6274,50,1,1
6275,14,1,1
6276,15,1,1
6277,53,1,1
6278,78,1,1
6279,64,1,1
6280,19,1,1
6281,87,1,1
6282,32,1,1
6283,15,1,1
6284,70,1,1
6285,4,1,1
6286,17,1,1
6287,16,1,1
6288,90,1,1
6289,60,1,1
6290,81,1,1
6291,72,1,1
6292,37,1,1
6293,4,1,1
6294,77,1,1
6295,44,1,1
6296,39,1,1
6297,18,1,1
6298,72,1,1
6299,56,1,1
6300,79,1,1
6301,42,1,1
6302,18,1,1
6303,16,1,1
6304,88,1,1
6305,91,1,1
6306,21,1,1
6307,96,1,1
6308,39,1,1
6309,49,1,1
6310,24,1,1
6311,28,1,1
6312,92,1,1
6313,96,1,1
6314,20,1,1
6315,94,1,1
6316,30,1,1
6317,90,1,1
6318,48,1,1
6319,55,1,1
6320,5,1,1
6321,31,1,1
6322,83,1,1
6323,92,1,1
6324,43,1,1
6325,7,1,1
6326,14,1,1
6327,24,1,1
6328,76,1,1
6329,83,1,1
6330,37,1,1
6331,97,1,1
6332,20,1,1
6333,66,1,1
6334,32,1,1
6335,58,1,1
6336,19,1,1
6337,18,1,1
6338,19,1,1
6339,88,1,1
6340,56,1,1
6341,29,1,1
6342,29,1,1
6343,33,1,1
6344,17,1,1
6345,5,1,1
6346,7,1,1
6347,75,1,1
6348,98,1,1
6349,89,1,1
6350,73,1,1
6351,72,1,1
6352,40,1,1
6353,6,1,1
6354,21,1,1
6355,35,1,1
6356,13,1,1
6357,18,1,1
6358,31,1,1
6359,93,1,1
6360,62,1,1
6361,55,1,1
6362,53,1,1
6363,89,1,1
6364,20,1,1
6365,16,1,1
6366,66,1,1
6367,69,1,1
6368,66,1,1
6369,42,1,1
6370,28,1,1
6371,61,1,1
6372,25,1,1
6373,28,1,1
6374,19,1,1
6375,73,1,1
6376,45,1,1
6377,41,1,1
6378,67,1,1
6379,95,1,1
6380,59,1,1
6381,70,1,1
6382,67,1,1
6383,99,1,1
6384,39,1,1
6385,100,1,1
6386,96,1,1
6387,76,1,1
6388,35,1,1
6389,31,1,1
6390,24,1,1
6391,24,1,1
6392,9,1,1
6393,52,1,1
6394,98,1,1
6395,96,1,1
6396,11,1,1
6397,87,1,1
6398,38,1,1
6399,42,1,1
6400,70,1,1
6401,19,1,1
6402,56,1,1
6403,39,1,1
6404,60,1,1
6405,93,1,1
6406,4,1,1
6407,90,1,1
6408,76,1,1
6409,64,1,1
6410,36,1,1
6411,16,1,1
6412,10,1,1
6413,14,1,1
6414,56,1,1
6415,66,1,1
6416,50,1,1
6417,82,1,1
6418,60,1,1
6419,83,1,1
6420,24,1,1
6421,27,1,1
6422,94,1,1
6423,37,1,1
6424,87,1,1
6425,69,1,1
6426,56,1,1
6427,4,1,1
6428,71,1,1
6429,4,1,1
6430,68,1,1
6431,15,1,1
6432,7,1,1
6433,43,1,1
6434,94,1,1
6435,24,1,1
6436,9,1,1
6437,49,1,1
6438,78,1,1
6439,92,1,1
6440,36,1,1
6441,58,1,1
6442,23,1,1
6443,79,1,1
6444,74,1,1
6445,67,1,1
6446,3,1,1
6447,71,1,1
6448,77,1,1
6449,64,1,1
6450,19,1,1
6451,4,1,1
6452,19,1,1
6453,97,1,1
6454,91,1,1
6455,39,1,1
6456,5,1,1
6457,40,1,1
6458,44,1,1
6459,16,1,1
6460,20,1,1
6461,100,1,1
6462,41,1,1
6463,5,1,1
6464,46,1,1
6465,36,1,1
6466,46,1,1
6467,89,1,1
6468,26,1,1
6469,96,1,1
6470,85,1,1
6471,78,1,1
6472,25,1,1
6473,76,1,1
6474,59,1,1
6475,66,1,1
6476,8,1,1
6477,5,1,1
6478,97,1,1
6479,48,1,1
6480,33,1,1
6481,83,1,1
6482,68,1,1
6483,17,1,1
6484,3,1,1
6485,51,1,1
6486,64,1,1
6487,84,1,1
6488,21,1,1
6489,38,1,1
6490,42,1,1
6491,67,1,1
6492,98,1,1
6493,71,1,1
6494,73,1,1
6495,82,1,1
6496,34,1,1
6497,11,1,1
6498,100,1,1
6499,88,1,1
6500,31,1,1
6501,90,1,1
6502,63,1,1
6503,58,1,1
6504,97,1,1
6505,59,1,1
6506,97,1,1
6507,28,1,1
6508,29,1,1
6509,13,1,1
6510,70,1,1
6511,9,1,1
6512,53,1,1
6513,74,1,1
6514,79,1,1
6515,80,1,1
6516,47,1,1
6517,22,1,1
6518,11,1,1
6519,47,1,1
6520,75,1,1
6521,82,1,1
6522,93,1,1
6523,2,1,1
6524,26,1,1
6525,100,1,1
6526,44,1,1
6527,50,1,1
6528,63,1,1
6529,39,1,1
6530,34,1,1
6531,25,1,1
6532,60,1,1
6533,86,1,1
6534,57,1,1
6535,59,1,1
6536,92,1,1
6537,42,1,1
6538,49,1,1
6539,39,1,1
6540,98,1,1
6541,11,1,1
6542,32,1,1
6543,11,1,1
6544,2,1,1
6545,49,1,1
6546,29,1,1
6547,70,1,1
6548,21,1,1
6549,22,1,1
6550,62,1,1
6551,50,1,1
6552,83,1,1
6553,10,1,1
6554,70,1,1
6555,39,1,1
6556,86,1,1
6557,53,1,1
6558,74,1,1
6559,50,1,1
6560,64,1,1
6561,84,1,1
6562,71,1,1
6563,17,1,1
6564,44,1,1
6565,25,1,1
6566,14,1,1
6567,95,1,1
6568,1,1,1
6569,55,1,1
6570,27,1,1
6571,77,1,1
6572,41,1,1
6573,54,1,1
6574,1,1,1
6575,7,1,1
6576,53,1,1
6577,41,1,1
6578,23,1,1
6579,70,1,1
6580,30,1,1
6581,43,1,1
6582,89,1,1
6583,30,1,1
6584,46,1,1
6585,22,1,1
6586,87,1,1
6587,46,1,1
6588,68,1,1
6589,59,1,1
6590,2,1,1
6591,5,1,1
6592,36,1,1
6593,42,1,1
6594,85,1,1
6595,30,1,1
6596,44,1,1
6597,2,1,1
6598,44,1,1
6599,16,1,1
6600,62,1,1
6601,23,1,1
6602,58,1,1
6603,24,1,1
6604,81,1,1
6605,21,1,1
6606,90,1,1
6607,82,1,1
6608,84,1,1
6609,100,1,1
6610,55,1,1
6611,66,1,1
6612,82,1,1
6613,33,1,1
6614,77,1,1
6615,40,1,1
6616,85,1,1
6617,70,1,1
6618,53,1,1
6619,15,1,1
6620,13,1,1
6621,67,1,1
6622,13,1,1
6623,24,1,1
6624,39,1,1
6625,38,1,1
6626,5,1,1
6627,26,1,1
6628,22,1,1
6629,21,1,1
6630,43,1,1
6631,91,1,1
6632,68,1,1
6633,40,1,1
6634,80,1,1
6635,65,1,1
6636,99,1,1
6637,47,1,1
6638,4,1,1
6639,79,1,1
6640,12,1,1
6641,99,1,1
6642,49,1,1
6643,80,1,1
6644,96,1,1
6645,32,1,1
6646,44,1,1
6647,89,1,1
6648,97,1,1
6649,13,1,1
6650,14,1,1
6651,35,1,1
6652,14,1,1
6653,95,1,1
6654,73,1,1
6655,17,1,1
6656,100,1,1
6657,79,1,1
6658,39,1,1
6659,20,1,1
6660,86,1,1
6661,12,1,1
6662,8,1,1
6663,68,1,1
6664,17,1,1
6665,90,1,1
6666,51,1,1
6667,97,1,1
6668,73,1,1
6669,37,1,1
6670,30,1,1
6671,88,1,1
6672,4,1,1
6673,76,1,1
6674,1,1,1
6675,26,1,1
6676,37,1,1
6677,30,1,1
6678,41,1,1
6679,85,1,1
6680,90,1,1
6681,64,1,1
6682,33,1,1
6683,43,1,1
6684,89,1,1
6685,63,1,1
6686,52,1,1
6687,2,1,1
6688,56,1,1
6689,93,1,1
6690,7,1,1
6691,13,1,1
6692,24,1,1
6693,98,1,1
6694,78,1,1
6695,12,1,1
6696,94,1,1
6697,78,1,1
6698,23,1,1
6699,27,1,1
6700,10,1,1
6701,97,1,1
6702,13,1,1
6703,34,1,1
6704,79,1,1
6705,29,1,1
6706,74,1,1
6707,91,1,1
6708,5,1,1
6709,12,1,1
6710,85,1,1
6711,90,1,1
6712,11,1,1
6713,77,1,1
6714,20,1,1
6715,24,1,1
6716,69,1,1
6717,44,1,1
6718,15,1,1
6719,30,1,1
6720,95,1,1
6721,92,1,1
6722,29,1,1
6723,34,1,1
6724,70,1,1
6725,16,1,1
6726,44,1,1
6727,95,1,1
6728,16,1,1
6729,26,1,1
6730,93,1,1
6731,66,1,1
6732,73,1,1
6733,57,1,1
6734,69,1,1
6735,92,1,1
6736,36,1,1
6737,57,1,1
6738,57,1,1
6739,35,1,1
6740,100,1,1
6741,8,1,1
6742,36,1,1
6743,55,1,1
6744,42,1,1
6745,37,1,1
6746,18,1,1
6747,89,1,1
6748,46,1,1
6749,14,1,1
6750,75,1,1
6751,90,1,1
6752,81,1,1
6753,86,1,1
6754,55,1,1
6755,65,1,1
6756,30,1,1
6757,42,1,1
6758,55,1,1
6759,58,1,1
6760,47,1,1
6761,23,1,1
6762,19,1,1
6763,86,1,1
6764,61,1,1
6765,58,1,1
6766,1,1,1
6767,57,1,1
6768,86,1,1
6769,36,1,1
6770,96,1,1
6771,46,1,1
6772,29,1,1
6773,4,1,1
6774,77,1,1
6775,22,1,1
6776,99,1,1
6777,93,1,1
6778,12,1,1
6779,47,1,1
6780,63,1,1
6781,20,1,1
6782,89,1,1
6783,25,1,1
6784,72,1,1
6785,54,1,1
6786,86,1,1
6787,63,1,1
6788,63,1,1
6789,22,1,1
6790,67,1,1
6791,80,1,1
6792,53,1,1
6793,60,1,1
6794,43,1,1
6795,32,1,1
6796,92,1,1
6797,40,1,1
6798,73,1,1
6799,93,1,1
6800,35,1,1
6801,93,1,1
6802,63,1,1
6803,26,1,1
6804,54,1,1
6805,18,1,1
6806,45,1,1
6807,86,1,1
6808,10,1,1
6809,65,1,1
6810,91,1,1
6811,44,1,1
6812,88,1,1
6813,14,1,1
6814,40,1,1
6815,44,1,1
6816,100,1,1
6817,36,1,1
6818,77,1,1
6819,13,1,1
6820,57,1,1
6821,2,1,1
6822,12,1,1
6823,34,1,1
6824,3,1,1
6825,19,1,1
6826,100,1,1
6827,52,1,1
6828,47,1,1
6829,71,1,1
6830,74,1,1
6831,74,1,1
6832,49,1,1
6833,43,1,1
6834,76,1,1
6835,63,1,1
6836,69,1,1
6837,62,1,1
6838,74,1,1
6839,39,1,1
6840,88,1,1
6841,24,1,1
6842,84,1,1
6843,62,1,1
6844,92,1,1
6845,23,1,1
6846,3,1,1
6847,76,1,1
6848,100,1,1
6849,12,1,1
6850,70,1,1
6851,67,1,1
6852,38,1,1
6853,78,1,1
6854,66,1,1
6855,16,1,1
6856,45,1,1
6857,43,1,1
6858,95,1,1
6859,77,1,1
6860,78,1,1
6861,57,1,1
6862,30,1,1
6863,84,1,1
6864,98,1,1
6865,71,1,1
6866,90,1,1
6867,94,1,1
6868,52,1,1
6869,5,1,1
6870,30,1,1
6871,17,1,1
6872,37,1,1
6873,2,1,1
6874,6,1,1
6875,29,1,1
6876,12,1,1
6877,22,1,1
6878,49,1,1
6879,32,1,1
6880,44,1,1
6881,17,1,1
6882,86,1,1
6883,45,1,1
6884,94,1,1
6885,39,1,1
6886,28,1,1
6887,68,1,1
6888,37,1,1
6889,89,1,1
6890,59,1,1
6891,97,1,1
6892,51,1,1
6893,22,1,1
6894,88,1,1
6895,75,1,1
6896,7,1,1
6897,16,1,1
6898,12,1,1
6899,40,1,1
6900,64,1,1
6901,20,1,1
6902,23,1,1
6903,14,1,1
6904,3,1,1
6905,66,1,1
6906,19,1,1
6907,62,1,1
6908,88,1,1
6909,98,1,1
6910,18,1,1
6911,74,1,1
6912,94,1,1
6913,89,1,1
6914,60,1,1
6915,1,1,1
6916,10,1,1
6917,50,1,1
6918,83,1,1
6919,38,1,1
6920,100,1,1
6921,89,1,1
6922,35,1,1
6923,11,1,1
6924,20,1,1
6925,12,1,1
6926,69,1,1
6927,85,1,1
6928,52,1,1
6929,21,1,1
6930,66,1,1
6931,71,1,1
6932,25,1,1
6933,75,1,1
6934,71,1,1
6935,27,1,1
6936,75,1,1
6937,13,1,1
6938,97,1,1
6939,24,1,1
6940,8,1,1
6941,86,1,1
6942,27,1,1
6943,57,1,1
6944,74,1,1
6945,31,1,1
6946,28,1,1
6947,100,1,1
6948,9,1,1
6949,54,1,1
6950,42,1,1
6951,63,1,1
6952,28,1,1
6953,12,1,1
6954,13,1,1
6955,92,1,1
6956,12,1,1
6957,22,1,1
6958,95,1,1
6959,96,1,1
6960,70,1,1
6961,95,1,1
6962,94,1,1
6963,41,1,1
6964,73,1,1
6965,95,1,1
6966,47,1,1
6967,35,1,1
6968,38,1,1
6969,30,1,1
6970,34,1,1
6971,14,1,1
6972,29,1,1
6973,91,1,1
6974,49,1,1
6975,10,1,1
6976,26,1,1
6977,71,1,1
6978,12,1,1
6979,28,1,1
6980,60,1,1
6981,8,1,1
6982,3,1,1
6983,88,1,1
6984,14,1,1
6985,11,1,1
6986,65,1,1
6987,45,1,1
6988,78,1,1
6989,96,1,1
6990,37,1,1
6991,91,1,1
6992,25,1,1
6993,40,1,1
6994,9,1,1
6995,70,1,1
6996,13,1,1
6997,60,1,1
6998,71,1,1
6999,13,1,1
7000,32,1,1
7001,36,1,1
7002,95,1,1
7003,81,1,1
7004,73,1,1
7005,59,1,1
7006,47,1,1
7007,22,1,1
7008,45,1,1
7009,47,1,1
7010,17,1,1
7011,27,1,1
7012,40,1,1
7013,47,1,1
7014,100,1,1
7015,62,1,1
7016,6,1,1
7017,4,1,1
7018,17,1,1
7019,73,1,1
7020,58,1,1
7021,18,1,1
7022,57,1,1
7023,62,1,1
7024,9,1,1
7025,28,1,1
7026,46,1,1
7027,8,1,1
7028,2,1,1
7029,80,1,1
7030,13,1,1
7031,3,1,1
7032,15,1,1
7033,50,1,1
7034,26,1,1
7035,17,1,1
7036,17,1,1
7037,41,1,1
7038,82,1,1
7039,83,1,1
7040,1,1,1
7041,46,1,1
7042,69,1,1
7043,8,1,1
7044,94,1,1
7045,4,1,1
7046,63,1,1
7047,8,1,1
7048,77,1,1
7049,24,1,1
7050,60,1,1
7051,2,1,1
7052,8,1,1
7053,55,1,1
7054,58,1,1
7055,55,1,1
7056,15,1,1
7057,15,1,1
7058,62,1,1
7059,58,1,1
7060,26,1,1
7061,53,1,1
7062,96,1,1
7063,92,1,1
7064,13,1,1
7065,24,1,1
7066,92,1,1
7067,16,1,1
7068,70,1,1
7069,52,1,1
7070,37,1,1
7071,52,1,1
7072,56,1,1
7073,66,1,1
7074,24,1,1
7075,34,1,1
7076,26,1,1
7077,79,1,1
7078,100,1,1
7079,61,1,1
7080,97,1,1
7081,47,1,1
7082,2,1,1
7083,61,1,1
7084,49,1,1
7085,20,1,1
7086,73,1,1
7087,56,1,1
7088,57,1,1
7089,53,1,1
7090,56,1,1
7091,3,1,1
7092,77,1,1
7093,91,1,1
7094,32,1,1
7095,38,1,1
7096,35,1,1
7097,93,1,1
7098,70,1,1
7099,31,1,1
7100,58,1,1
7101,95,1,1
7102,15,1,1
7103,36,1,1
7104,77,1,1
7105,5,1,1
7106,71,1,1
7107,18,1,1
7108,37,1,1
7109,93,1,1
7110,97,1,1
7111,87,1,1
7112,36,1,1
7113,44,1,1
7114,24,1,1
7115,42,1,1
7116,93,1,1
7117,93,1,1
7118,67,1,1
7119,74,1,1
7120,97,1,1
7121,62,1,1
7122,2,1,1
7123,36,1,1
7124,70,1,1
7125,33,1,1
7126,86,1,1
7127,49,1,1
7128,28,1,1
7129,38,1,1
7130,37,1,1
7131,36,1,1
7132,82,1,1
7133,69,1,1
7134,39,1,1
7135,43,1,1
7136,94,1,1
7137,5,1,1
7138,45,1,1
7139,44,1,1
7140,40,1,1
7141,71,1,1
7142,76,1,1
7143,70,1,1
7144,76,1,1
7145,36,1,1
7146,93,1,1
7147,29,1,1
7148,78,1,1
7149,100,1,1
7150,25,1,1
7151,82,1,1
7152,62,1,1
7153,97,1,1
7154,77,1,1
7155,2,1,1
7156,32,1,1
7157,32,1,1
7158,17,1,1
7159,81,1,1
7160,34,1,1
7161,46,1,1
7162,97,1,1
7163,57,1,1
7164,69,1,1
7165,35,1,1
7166,22,1,1
7167,90,1,1
7168,4,1,1
7169,47,1,1
7170,10,1,1
7171,32,1,1
7172,94,1,1
7173,37,1,1
7174,20,1,1
7175,85,1,1
7176,27,1,1
7177,38,1,1
7178,49,1,1
7179,69,1,1
7180,44,1,1
7181,11,1,1
7182,70,1,1
7183,74,1,1
7184,82,1,1
7185,23,1,1
7186,4,1,1
7187,86,1,1
7188,73,1,1
7189,56,1,1
7190,22,1,1
7191,93,1,1
7192,90,1,1
7193,73,1,1
7194,93,1,1
7195,44,1,1
7196,57,1,1
7197,14,1,1
7198,86,1,1
7199,72,1,1
7200,76,1,1
7201,38,1,1
7202,73,1,1
7203,48,1,1
7204,42,1,1
7205,80,1,1
7206,45,1,1
7207,24,1,1
7208,80,1,1
7209,58,1,1
7210,10,1,1
7211,31,1,1
7212,68,1,1
7213,73,1,1
7214,64,1,1
7215,87,1,1
7216,8,1,1
7217,2,1,1
7218,20,1,1
7219,7,1,1
7220,23,1,1
7221,8,1,1
7222,68,1,1
7223,95,1,1
7224,96,1,1
7225,73,1,1
7226,21,1,1
7227,94,1,1
7228,72,1,1
7229,30,1,1
7230,6,1,1
7231,99,1,1
7232,91,1,1
7233,95,1,1
7234,1,1,1
7235,23,1,1
7236,77,1,1
7237,30,1,1
7238,93,1,1
7239,15,1,1
7240,51,1,1
7241,61,1,1
7242,86,1,1
7243,30,1,1
7244,79,1,1
7245,80,1,1
7246,66,1,1
7247,56,1,1
7248,41,1,1
7249,32,1,1
7250,32,1,1
7251,87,1,1
7252,48,1,1
7253,27,1,1
7254,5,1,1
7255,29,1,1
7256,44,1,1
7257,34,1,1
7258,32,1,1
7259,11,1,1
7260,36,1,1
7261,69,1,1
7262,43,1,1
7263,26,1,1
7264,74,1,1
7265,38,1,1
7266,47,1,1
7267,89,1,1
7268,3,1,1
7269,83,1,1
7270,91,1,1
7271,63,1,1
7272,9,1,1
7273,82,1,1
7274,28,1,1
7275,77,1,1
7276,11,1,1
7277,45,1,1
7278,26,1,1
7279,95,1,1
7280,44,1,1
7281,63,1,1
7282,92,1,1
7283,87,1,1
7284,26,1,1
7285,97,1,1
7286,38,1,1
7287,24,1,1
7288,91,1,1
7289,31,1,1
7290,95,1,1
7291,25,1,1
7292,71,1,1
7293,24,1,1
7294,76,1,1
7295,77,1,1
7296,8,1,1
7297,61,1,1
7298,76,1,1
7299,37,1,1
7300,53,1,1
7301,51,1,1
7302,19,1,1
7303,95,1,1
7304,66,1,1
7305,82,1,1
7306,69,1,1
7307,35,1,1
7308,64,1,1
7309,79,1,1
7310,27,1,1
7311,17,1,1
7312,63,1,1
7313,25,1,1
7314,59,1,1
7315,45,1,1
7316,55,1,1
7317,82,1,1
7318,84,1,1
7319,20,1,1
7320,3,1,1
7321,83,1,1
7322,99,1,1
7323,60,1,1
7324,21,1,1
7325,31,1,1
7326,12,1,1
7327,33,1,1
7328,33,1,1
7329,8,1,1
7330,65,1,1
7331,28,1,1
7332,34,1,1
7333,1,1,1
7334,79,1,1
7335,19,1,1
7336,26,1,1
7337,35,1,1
7338,76,1,1
7339,51,1,1
7340,72,1,1
7341,17,1,1
7342,62,1,1
7343,45,1,1
7344,37,1,1
7345,22,1,1
7346,3,1,1
7347,75,1,1
7348,29,1,1
7349,93,1,1
7350,29,1,1
7351,43,1,1
7352,99,1,1
7353,23,1,1
7354,70,1,1
7355,82,1,1
7356,47,1,1
7357,33,1,1
7358,74,1,1
7359,6,1,1
7360,45,1,1
7361,1,1,1
7362,15,1,1
7363,83,1,1
7364,53,1,1
7365,100,1,1
7366,62,1,1
7367,48,1,1
7368,33,1,1
7369,87,1,1
7370,10,1,1
7371,7,1,1
7372,16,1,1
7373,18,1,1
7374,14,1,1
7375,99,1,1
7376,72,1,1
7377,2,1,1
7378,99,1,1
7379,18,1,1
7380,43,1,1
7381,13,1,1
7382,10,1,1
7383,92,1,1
7384,66,1,1
7385,84,1,1
7386,13,1,1
7387,70,1,1
7388,30,1,1
7389,68,1,1
7390,65,1,1
7391,66,1,1
7392,13,1,1
7393,87,1,1
7394,44,1,1
7395,15,1,1
7396,27,1,1
7397,59,1,1
7398,29,1,1
7399,43,1,1
7400,88,1,1
7401,42,1,1
7402,55,1,1
7403,4,1,1
7404,66,1,1
7405,92,1,1
7406,54,1,1
7407,48,1,1
7408,18,1,1
7409,19,1,1
7410,66,1,1
7411,70,1,1
7412,40,1,1
7413,17,1,1
7414,48,1,1
7415,1,1,1
7416,6,1,1
7417,38,1,1
7418,91,1,1
7419,78,1,1
7420,61,1,1
7421,51,1,1
7422,39,1,1
7423,71,1,1
7424,78,1,1
7425,14,1,1
7426,39,1,1
7427,21,1,1
7428,30,1,1
7429,34,1,1
7430,81,1,1
7431,14,1,1
7432,16,1,1
7433,87,1,1
7434,49,1,1
7435,89,1,1
7436,53,1,1
7437,99,1,1
7438,96,1,1
7439,47,1,1
7440,45,1,1
7441,87,1,1
7442,19,1,1
7443,29,1,1
7444,83,1,1
7445,11,1,1
7446,17,1,1
7447,45,1,1
7448,33,1,1
7449,61,1,1
7450,14,1,1
7451,31,1,1
7452,96,1,1
7453,87,1,1
7454,74,1,1
7455,100,1,1
7456,91,1,1
7457,39,1,1
7458,72,1,1
7459,21,1,1
7460,17,1,1
7461,71,1,1
7462,80,1,1
7463,79,1,1
7464,55,1,1
7465,46,1,1
7466,51,1,1
7467,84,1,1
7468,17,1,1
7469,9,1,1
7470,6,1,1
7471,29,1,1
7472,84,1,1
7473,96,1,1
7474,12,1,1
7475,81,1,1
7476,52,1,1
7477,90,1,1
7478,77,1,1
7479,38,1,1
7480,23,1,1
7481,23,1,1
7482,20,1,1
7483,91,1,1
7484,88,1,1
7485,47,1,1
7486,42,1,1
7487,78,1,1
7488,2,1,1
7489,56,1,1
7490,19,1,1
7491,23,1,1
7492,14,1,1
7493,53,1,1
7494,90,1,1
7495,32,1,1
7496,98,1,1
7497,15,1,1
7498,47,1,1
7499,24,1,1
7500,12,1,1
7501,5,1,1
7502,1,1,1
7503,40,1,1
7504,26,1,1
7505,5,1,1
7506,12,1,1
7507,14,1,1
7508,79,1,1
7509,100,1,1
7510,15,1,1
