Query,ts,dport,count
yahoo,44,787,16
yahoo,44,787,16
mapquest,8,475,4
.com,84,746,3
american idol,14,223,3
american idol,14,223,3
-,41,642,21
orbitz,45,625,1
american idol,46,223,9
www.google.com,95,244,1
google.com,22,621,14
google.com,22,621,14
google.com,22,621,14
google.com,22,621,14
google.com,22,621,14
google.com,23,621,8
-,86,642,20
irs,80,417,1
home depot,66,354,1
horoscopes,22,970,3
horoscopes,68,970,1
horoscopes,86,970,1
http,88,832,3
google.com,16,621,7
mapquest,46,475,4
yahoo,24,787,14
yahoo,39,787,7
yahoo,7,787,2
yahoo,18,787,12
yahoo,30,787,3
yahoo,30,787,3
yahoo,56,787,3
yahoo,88,787,16
weather,11,808,3
yahoo.com,21,190,18
yahoo.com,59,190,7
yahoo.com,59,190,7
yahoo.com,59,190,7
yahoo.com,59,190,7
yahoo.com,59,190,7
yahoo.com,81,190,7
american idol,43,223,2
american idol,43,223,2
home depot,21,354,1
mapquest,40,475,5
home depot,65,354,2
american idol,61,223,1
-,19,642,16
-,19,642,16
-,20,642,18
ask jeeves,89,836,9
ask jeeves,89,836,9
ask jeeves,89,836,9
ask jeeves,89,836,9
ask jeeves,89,836,9
ask jeeves,89,836,9
ask jeeves,89,836,9
ask jeeves,89,836,9
ask jeeves,89,836,9
www.google.com,23,244,3
yahoo,8,787,4
mapquest,8,475,4
yahoo,41,787,15
google,87,840,21
www.yahoo.com,21,16,4
m,79,255,1
-,65,642,110
goggle,48,161,1
google,48,840,21
google,19,840,28
yahoo,86,787,19
yahoo,86,787,19
porn,65,233,1
-,65,642,110
-,65,642,110
porn,66,233,5
porn,70,233,5
sex,70,35,3
sex,70,35,3
sex,70,35,3
porn,70,233,5
-,93,642,39
ebay,93,395,13
-,96,642,16
pussy,96,548,1
http,13,832,3
yahoo,40,787,8
yahoo,40,787,8
yahoo,41,787,15
yahoo,67,787,17
map quest,95,442,3
pogo,17,150,4
yahoo games,17,327,1
yahoo games,19,327,1
yahoo games,41,327,2
yahoo games,61,327,1
yahoo games,66,327,3
yahoo games,66,327,3
yahoo games,66,327,3
yahoo games,89,327,1
yahoo games,90,327,4
google.com,23,621,8
american idol,21,223,4
american idol,21,223,4
carmen electra,18,602,1
yahoo,14,787,18
mapquest,16,475,5
mapquest,35,475,2
-,98,642,9
pogo.com,19,467,3
m,19,255,2
-,19,642,16
map quest,84,442,4
mapquest,62,475,7
-,34,642,10
-,57,642,11
www.hotmail.com,20,884,4
www.hotmail.com,20,884,4
www.hotmail.com,20,884,4
hotmail.com,84,894,7
hotmail.com,84,894,7
hotmail.com,84,894,7
hotmail.com,84,894,7
hotmail.com,84,894,7
hotmail.com,84,894,7
hotmail.com,90,894,8
-,88,642,12
american idol,44,223,2
google,88,840,19
google,88,840,19
porn,25,233,3
google.com,20,621,30
google.com,20,621,30
ebay,11,395,4
.com,18,746,2
.com,18,746,2
walmart,55,513,1
mapquest,66,475,8
myspace.com,24,371,9
www.google,24,179,4
www.google.com,37,244,4
www.google.com,37,244,4
ebay.com,67,1000,6
myspace.com,86,371,7
myspace.com,86,371,7
myspace.com,86,371,7
ebay,16,395,17
google,10,840,15
google,10,840,15
myspace.com,11,371,1
myspace.com,37,371,4
google,14,840,15
google,14,840,15
google,14,840,15
google,14,840,15
google,14,840,15
ebay,46,395,11
ebay,46,395,11
ebay,46,395,11
yahoo,48,787,12
yahoo,48,787,12
yahoo,48,787,12
yahoo,48,787,12
southwest airlines,87,24,2
google.com,20,621,30
-,16,642,8
expedia,13,902,1
-,65,642,110
-,65,642,110
-,65,642,110
ebay,82,395,8
-,86,642,20
-,86,642,20
-,88,642,12
pogo,24,150,2
pogo,47,150,4
google,7,840,4
google,7,840,4
google,17,840,28
google,17,840,28
google,17,840,28
google,59,840,9
ebay,21,395,9
ebay,21,395,9
ebay,45,395,10
ask jeeves,45,836,7
ask jeeves,45,836,7
ask jeeves,45,836,7
ask jeeves,45,836,7
myspace.com,1,371,4
myspace.com,4,371,1
myspace.com,5,371,3
myspace.com,5,371,3
myspace.com,6,371,1
myspace.com,24,371,9
myspace.com,24,371,9
myspace.com,27,371,7
myspace.com,27,371,7
myspace.com,28,371,4
myspace.com,28,371,4
myspace.com,28,371,4
yahoo,18,787,12
weather,45,808,1
mapquest,67,475,9
map quest,95,442,3
ebay,49,395,11
ebay,49,395,11
ebay,73,395,6
ebay,73,395,6
mapquest,85,475,10
mapquest,85,475,10
google,94,840,20
google,12,840,10
google,17,840,28
google,17,840,28
google,17,840,28
google,17,840,28
google,17,840,28
google,44,840,45
google,44,840,45
google,73,840,21
google,73,840,21
ebay,3,395,5
yahoo,14,787,18
ebay,16,395,17
yahoo mail,16,793,4
ebay,46,395,11
ebay,51,395,2
ebay,71,395,18
ebay,90,395,9
yahoo,90,787,12
yahoo,90,787,12
ebay,93,395,13
google,22,840,39
google,64,840,28
google,64,840,28
google,64,840,28
google,64,840,28
map quest,84,442,4
evo.qksrv.net,10,238,14
evo.qksrv.net,10,238,14
yahoo,40,787,8
ebay,19,395,12
ebay,68,395,11
ebay,89,395,13
ebay,89,395,13
ebay,92,395,11
ebay,93,395,13
evo.qksrv.net,2,238,8
evo.qksrv.net,2,238,8
evo.qksrv.net,2,238,8
evo.qksrv.net,2,238,8
evo.qksrv.net,2,238,8
evo.qksrv.net,2,238,8
evo.qksrv.net,3,238,6
evo.qksrv.net,3,238,6
evo.qksrv.net,3,238,6
google.com,16,621,7
american idol,22,223,3
myspace layouts,22,609,6
myspace layouts,22,609,6
myspace layouts,22,609,6
myspace layouts,22,609,6
myspace layouts,22,609,6
myspace layouts,22,609,6
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,23,608,51
sensual stories,24,608,6
sensual stories,24,608,6
sensual stories,24,608,6
sensual stories,24,608,6
sensual stories,24,608,6
sensual stories,24,608,6
yahoo.com,10,190,4
google,14,840,15
google,14,840,15
fidelity.com,55,554,2
weather,24,808,1
-,55,642,5
yahoo,67,787,17
yahoo,68,787,6
ask jeeves,68,836,3
ask jeeves,68,836,3
google.com,20,621,30
google.com,20,621,30
porn,14,233,2
porn,14,233,2
porn,63,233,3
porn,63,233,3
http,11,832,3
mapquest,12,475,5
-,42,642,13
walmart,45,513,1
pogo,88,150,1
www.myspace.com,82,365,1
google,88,840,19
google,88,840,19
google,88,840,19
mapquest,16,475,5
yellow pages,39,185,3
ebay,46,395,11
mapquest,62,475,7
.com,8,746,1
google,22,840,39
yahoo,22,787,14
google,22,840,39
pogo.com,19,467,3
pogo.com,36,467,2
pogo.com,36,467,2
pogo.com,87,467,6
pogo.com,87,467,6
pogo.com,87,467,6
pogo.com,87,467,6
pogo.com,87,467,6
fidelity.com,33,554,7
fidelity.com,33,554,7
fidelity.com,33,554,7
fidelity.com,33,554,7
fidelity.com,33,554,7
fidelity.com,33,554,7
myspace.com,27,371,7
myspace.com,27,371,7
myspace.com,27,371,7
-,11,642,19
mapquest,59,475,7
-,82,642,16
ebay.com,33,1000,6
mapquest,63,475,11
google,46,840,47
google,46,840,47
www.hotmail.com,1,884,1
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,25,403,20
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,26,403,17
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,76,403,27
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
anne hathaway,77,403,60
maps,36,404,1
myspace.com,24,371,9
hotmail.com,15,894,1
hotmail.com,60,894,2
yahoo.com,60,190,8
-,24,642,14
google,14,840,15
weather,3,808,1
google,13,840,22
my space,38,120,1
myspace.com,38,371,2
myspace,40,803,4
myspace,51,803,1
weather,70,808,4
www.myspace.com,70,365,2
myspace,75,803,2
myspace,85,803,2
myspace,94,803,7
myspace.com,94,371,2
mapquest,2,475,1
www.google.com,17,244,4
www.google.com,17,244,4
www.google.com,17,244,4
www.google.com,54,244,1
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,83,244,14
www.google.com,92,244,5
www.google.com,92,244,5
www.google.com,92,244,5
www.google.com,92,244,5
google.com,22,621,14
ask jeeves,16,836,1
google.com,47,621,5
google.com,65,621,12
google.com,65,621,12
google.com,66,621,6
southwest.com,69,945,1
mapquest.com,94,451,1
-,45,642,21
evo.qksrv.net,4,238,1
internet,12,775,3
internet,61,775,7
internet,61,775,7
internet,61,775,7
internet,61,775,7
google,16,840,34
google,16,840,34
google,18,840,23
google,67,840,32
google,67,840,32
mapquest.com,40,451,2
internet,42,775,4
google,25,840,29
google,25,840,29
google,25,840,29
google,25,840,29
google,25,840,29
google,25,840,29
google,25,840,29
http,20,832,1
myspace.com,22,371,8
expedia,10,902,5
yahoo,20,787,23
yahoo,67,787,17
-,67,642,17
-,91,642,27
hotmail,67,760,8
hotmail,67,760,8
hotmail,67,760,8
hotmail,67,760,8
hotmail,67,760,8
hotmail,67,760,8
hotmail,67,760,8
hotmail,67,760,8
-,21,642,26
ebay,68,395,11
msn,11,382,5
-,23,642,13
-,23,642,13
expedia,65,902,2
google.com,20,621,30
yahoo,68,787,6
yahoo,21,787,13
yahoo,21,787,13
american idol,8,223,1
www.yahoo.com,13,16,3
www.yahoo.com,25,16,4
www.yahoo.com,47,16,5
www.yahoo.com,73,16,3
www.yahoo.com,73,16,3
-,73,642,11
www.yahoo.com,98,16,6
www.yahoo.com,98,16,6
www.yahoo.com,98,16,6
www.yahoo.com,98,16,6
www.yahoo.com,98,16,6
fidelity.com,85,554,2
ebay.com,71,1000,3
google,22,840,39
google,22,840,39
www.google.com,66,244,2
yahoo.com,20,190,13
southwest airlines,64,24,1
google,15,840,20
google,16,840,34
google,43,840,27
google,45,840,34
google,85,840,33
google,85,840,33
google,91,840,14
-,37,642,10
google,24,840,25
google,24,840,25
google,24,840,25
google,25,840,29
my space.com,17,718,6
my space,17,120,1
google,22,840,39
google,22,840,39
mapquest,15,475,5
-,17,642,25
myspace,19,803,7
myspace,19,803,7
myspace,19,803,7
weather,25,808,1
google,59,840,9
google,92,840,14
google,92,840,14
ebay,22,395,17
yahoo,3,787,1
yahoo,36,787,8
yahoo,47,787,15
yahoo,60,787,10
yahoo,71,787,13
yahoo,73,787,5
yahoo,94,787,6
-,71,642,23
expedia,10,902,5
msn,11,382,5
google,37,840,26
google,37,840,26
-,40,642,24
-,97,642,14
-,2,642,5
orbitz,18,625,1
google,16,840,34
google,37,840,26
google,60,840,10
google,60,840,10
pussy,22,548,8
pussy,22,548,8
pussy,22,548,8
pussy,22,548,8
pussy,22,548,8
pussy,22,548,8
pussy,23,548,6
pussy,23,548,6
pussy,23,548,6
pussy,23,548,6
pussy,23,548,6
pussy,23,548,6
yahoo.com,15,190,2
yahoo.com,16,190,15
internet,20,775,5
expedia,93,902,2
orbitz,93,625,1
games.myspace.com,46,800,2
games.myspace.com,46,800,2
maps,49,404,1
internet,18,775,8
yahoo games,83,327,2
yahoo games,83,327,2
google,67,840,32
google,68,840,28
mapquest,71,475,2
mapquest,89,475,6
http,83,832,8
http,83,832,8
http,83,832,8
http,83,832,8
http,83,832,8
http,83,832,8
ask jeeves,61,836,3
ask jeeves,61,836,3
ask jeeves,61,836,3
ask jeeves,82,836,3
-,18,642,27
google.com,26,621,3
-,12,642,8
www.google,19,179,2
google,20,840,30
google,20,840,30
google,20,840,30
google,21,840,22
google,43,840,27
myspace.com,15,371,5
american idol,68,223,2
ebay,36,395,9
ebay,40,395,9
ebay,40,395,9
ebay,60,395,10
map quest,61,442,1
ebay,84,395,11
ebay,18,395,16
ebay,20,395,12
ebay,21,395,9
ebay,22,395,17
ebay,36,395,9
ebay,37,395,5
ebay,48,395,8
ebay,60,395,10
ebay,67,395,14
ebay,67,395,14
ebay,72,395,21
ebay,84,395,11
ebay,84,395,11
ebay,93,395,13
ask jeeves,21,836,7
ask jeeves,21,836,7
ask jeeves,21,836,7
myspace.com,18,371,4
msn,23,382,2
mapquest,9,475,5
mapquest,9,475,5
www.ebay.com,80,31,1
hotmail.com,18,894,4
hotmail.com,59,894,3
hotmail.com,80,894,1
google.com,43,621,8
google.com,43,621,8
google.com,43,621,8
google.com,43,621,8
google.com,43,621,8
yahoo.com,43,190,7
yahoo.com,63,190,3
home depot,7,354,1
google,30,840,4
google,30,840,4
expedia,19,902,1
expedia,79,902,1
expedia,80,902,3
expedia,80,902,3
google,14,840,15
google,38,840,8
ebay,14,395,6
ebay,14,395,6
ebay,51,395,2
familywatchdog.us,21,496,16
familywatchdog.us,21,496,16
familywatchdog.us,21,496,16
familywatchdog.us,42,496,3
familywatchdog.us,42,496,3
familywatchdog.us,45,496,1
ebay,14,395,6
www.hotmail.com,23,884,1
map quest,21,442,2
google,45,840,34
www.google.com,38,244,2
dictionary,58,488,2
internet,19,775,2
mapquest,3,475,2
mapquest,3,475,2
-,27,642,3
-,28,642,8
mapquest.com,20,451,2
amazon.com,44,571,1
amazon.com,63,571,1
-,19,642,16
horoscope,17,77,1
horoscope,42,77,1
horoscope,87,77,2
horoscope,91,77,1
games.myspace.com,43,800,8
orbitz,7,625,1
msn,8,382,3
msn,8,382,3
msn,8,382,3
msn,11,382,5
msn,31,382,1
msn,35,382,2
msn,56,382,3
google,10,840,15
google,10,840,15
orbitz,44,625,1
google,58,840,13
google,58,840,13
google,58,840,13
-,24,642,14
-,35,642,26
.com,11,746,1
.com,61,746,2
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,68,602,37
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
carmen electra,69,602,27
american idol,12,223,12
american idol,12,223,12
google.com,20,621,30
ebay,35,395,4
evo.qksrv.net,23,238,5
-,1,642,5
google.com,1,621,1
ebay,19,395,12
-,70,642,23
-,70,642,23
-,70,642,23
-,70,642,23
-,70,642,23
-,71,642,23
-,71,642,23
ebay,71,395,18
ebay,71,395,18
ebay,71,395,18
-,71,642,23
-,71,642,23
-,71,642,23
-,71,642,23
-,71,642,23
www.hotmail.com,14,884,2
-,19,642,16
-,20,642,18
-,21,642,26
-,69,642,17
dictionary,92,488,4
dictionary,92,488,4
dictionary,92,488,4
-,93,642,39
-,47,642,17
google,18,840,23
google,71,840,27
-,58,642,16
-,58,642,16
-,30,642,2
www.yahoo.com,30,16,1
yahoo,44,787,16
free porn,14,916,2
free porn,14,916,2
free porn,59,916,7
free porn,59,916,7
free porn,59,916,7
free porn,59,916,7
free porn,59,916,7
free porn,59,916,7
free porn,59,916,7
free porn,60,916,6
free porn,60,916,6
-,59,642,13
-,50,642,10
yahoo,40,787,8
goggle,37,161,8
goggle,37,161,8
goggle,37,161,8
goggle,37,161,8
-,21,642,26
yahoo games,63,327,1
.com,39,746,3
google,32,840,11
my space.com,22,718,3
my space.com,22,718,3
pogo,15,150,1
prom dresses,47,137,3
prom dresses,47,137,3
prom dresses,47,137,3
maps,3,404,1
yahoo,1,787,2
yahoo,48,787,12
myspace,15,803,3
myspace.com,15,371,5
myspace.com,26,371,4
myspace.com,26,371,4
myspace,27,803,1
myspace.com,27,371,7
google,27,840,4
myspace,34,803,3
www.myspace.com,37,365,1
myspace,52,803,1
myspace.com,61,371,5
myspace,65,803,6
myspace,73,803,5
yahoo,74,787,7
porn,20,233,9
porn,20,233,9
porn,20,233,9
porn,20,233,9
porn,20,233,9
porn,20,233,9
google,7,840,4
google,8,840,6
www.google,8,179,1
prom dresses,42,137,5
prom dresses,42,137,5
yahoo,33,787,6
google,33,840,6
google,33,840,6
home depot,92,354,1
-,69,642,17
orbitz,19,625,3
mapquest,90,475,5
mapquest.com,83,451,1
http,83,832,8
google,9,840,5
google,9,840,5
http,33,832,3
http,33,832,3
amazon.com,47,571,4
google,2,840,11
-,72,642,22
ebay,2,395,3
games.myspace.com,43,800,8
bank of america,11,466,1
msn,23,382,2
yahoo.com,97,190,4
yahoo.com,91,190,10
american idol,17,223,3
american idol,17,223,3
american idol,17,223,3
american idol,19,223,3
american idol,44,223,2
weather,13,808,1
google,19,840,28
mapquest,9,475,5
www.yahoo.com,19,16,6
www.yahoo.com,19,16,6
google,41,840,32
runescape,73,568,2
mapquest,37,475,11
-,43,642,34
american idol,91,223,2
internet,17,775,1
google,42,840,23
google,44,840,45
google,44,840,45
google,44,840,45
google,44,840,45
google,44,840,45
google,44,840,45
-,12,642,8
-,63,642,15
-,93,642,39
-,95,642,20
yahoo.com,43,190,7
yahoo.com,43,190,7
evo.qksrv.net,18,238,2
horoscope,21,77,2
horoscope,21,77,2
yahoo.com,74,190,7
southwest airlines,40,24,1
internet,14,775,5
google,23,840,23
google,24,840,25
google,24,840,25
google.com,42,621,3
google.com,98,621,6
google.com,98,621,6
google.com,98,621,6
msn,19,382,3
ebay,55,395,3
www.google,22,179,1
www.google,81,179,1
-,28,642,8
-,59,642,13
-,59,642,13
irs,12,417,1
myspace.com,44,371,8
myspace.com,47,371,5
myspace.com,94,371,2
ebay,20,395,12
american idol,38,223,2
map quest,89,442,2
american idol,21,223,4
google.com,22,621,14
irs,82,417,3
irs,82,417,3
irs,82,417,3
irs,83,417,1
-,10,642,9
-,69,642,17
.com,20,746,1
weather,22,808,15
weather,22,808,15
pussy,2,548,2
pussy,2,548,2
dictionary,25,488,1
yahoo,36,787,8
yahoo,61,787,6
yahoo,61,787,6
ebay,66,395,11
yahoo,84,787,6
yahoo,95,787,10
myspace.com,85,371,5
www.yahoo.com,12,16,6
www.yahoo.com,25,16,4
games.myspace.com,23,800,9
games.myspace.com,45,800,12
games.myspace.com,45,800,12
games.myspace.com,52,800,3
games.myspace.com,52,800,3
games.myspace.com,52,800,3
yahoo,17,787,7
yahoo,17,787,7
american idol,34,223,3
american idol,34,223,3
runescape,17,568,1
runescape,39,568,1
runescape,41,568,7
mapquest.com,62,451,3
www.hotmail.com,14,884,2
-,44,642,16
google,45,840,34
google,45,840,34
dictionary,13,488,2
dictionary,13,488,2
ebay,8,395,3
ebay,57,395,4
ebay,90,395,9
ebay,91,395,12
www.ebay.com,94,31,2
-,19,642,16
myspace.com,23,371,2
myspace.com,24,371,9
