Query,QueryT,QueryTime,Count
-,-330,330,30
mapquest,mapquest504,504,3
mapquest,mapquest505,505,3
-,-1090,1090,10
google,google544,544,8
google,google1295,1295,20
myspace,myspace1342,1342,7
myspace,myspace1343,1343,3
myspace,myspace1408,1408,5
myspace,myspace1457,1457,7
myspace,myspace1461,1461,7
myspace,myspace1462,1462,4
myspace,myspace1485,1485,11
myspace,myspace1487,1487,4
myspace,myspace1505,1505,4
myspace,myspace1558,1558,19
myspace,myspace1608,1608,6
myspace,myspace1630,1630,7
myspace,myspace1678,1678,10
myspace,myspace1727,1727,17
myspace.com,myspace.com1727,1727,10
myspace,myspace1754,1754,4
google,google1776,1776,22
myspace,myspace1779,1779,1
myspace,myspace1797,1797,8
myspace,myspace1821,1821,10
google,google2138,2138,1
-,-265,265,8
-,-430,430,16
-,-622,622,23
-,-718,718,38
-,-790,790,13
-,-1270,1270,7
-,-218,218,6
-,-229,229,6
mapquest,mapquest132,132,11
-,-333,333,14
mapquest,mapquest852,852,13
google,google1415,1415,18
google,google1416,1416,22
mapquest,mapquest701,701,2
mapquest,mapquest1032,1032,1
google,google1731,1731,3
google,google1778,1778,17
mapquest,mapquest1897,1897,2
yahoo.com,yahoo.com142,142,7
google,google188,188,37
www.google.com,www.google.com692,692,6
www.google.com,www.google.com1533,1533,8
yahoo.com,yahoo.com159,159,9
-,-200,200,10
yahoo.com,yahoo.com263,263,12
-,-826,826,6
google,google1505,1505,16
google,google1573,1573,25
ebay,ebay1258,1258,3
ebay,ebay2122,2122,2
ebay,ebay353,353,8
mapquest,mapquest313,313,2
mapquest,mapquest346,346,10
yahoo,yahoo730,730,5
mapquest,mapquest752,752,5
mapquest,mapquest855,855,5
ebay,ebay1685,1685,4
ebay,ebay1971,1971,3
google,google275,275,20
google,google644,644,22
google,google1065,1065,3
google,google1483,1483,21
mapquest,mapquest1494,1494,1
google,google320,320,10
google,google695,695,36
-,-1334,1334,11
google,google1986,1986,27
google,google1987,1987,34
-,-397,397,13
google,google887,887,28
google,google910,910,22
google,google1008,1008,19
google.com,google.com1770,1770,6
google,google1936,1936,31
-,-2092,2092,65
-,-2108,2108,310
google,google50,50,11
-,-472,472,11
ebay,ebay13,13,6
yahoo,yahoo34,34,7
ebay,ebay298,298,6
yahoo,yahoo321,321,4
-,-325,325,15
yahoo,yahoo344,344,2
yahoo,yahoo345,345,7
-,-346,346,6
yahoo,yahoo347,347,3
yahoo,yahoo349,349,6
ebay,ebay350,350,12
yahoo,yahoo350,350,14
yahoo,yahoo352,352,4
yahoo,yahoo353,353,13
yahoo,yahoo368,368,2
-,-536,536,8
yahoo,yahoo633,633,7
yahoo,yahoo1885,1885,6
-,-2069,2069,78
www.google.com,www.google.com75,75,1
-,-2154,2154,334
google,google356,356,37
www.google.com,www.google.com1436,1436,2
www.google.com,www.google.com1461,1461,17
yahoo,yahoo949,949,6
-,-975,975,7
-,-1878,1878,37
-,-666,666,20
-,-827,827,34
-,-858,858,8
-,-1384,1384,8
-,-976,976,10
-,-1216,1216,19
google,google1245,1245,8
-,-1462,1462,12
www.google.com,www.google.com210,210,7
yahoo,yahoo32,32,7
yahoo,yahoo324,324,6
yahoo,yahoo542,542,9
-,-1185,1185,6
yahoo.com,yahoo.com1192,1192,7
myspace.com,myspace.com1210,1210,3
-,-1356,1356,8
ebay,ebay1740,1740,3
www.google.com,www.google.com588,588,6
yahoo.com,yahoo.com588,588,5
www.google.com,www.google.com618,618,9
www.google.com,www.google.com1749,1749,5
ebay,ebay614,614,5
myspace.com,myspace.com1683,1683,4
google,google1829,1829,6
myspace.com,myspace.com1962,1962,13
-,-1997,1997,32
-,-1873,1873,168
google.com,google.com87,87,11
google.com,google.com89,89,7
google,google1522,1522,18
-,-1214,1214,8
-,-1369,1369,6
yahoo,yahoo11,11,7
yahoo,yahoo371,371,16
yahoo,yahoo392,392,2
ebay,ebay1411,1411,8
ebay,ebay1427,1427,8
ebay,ebay1432,1432,5
ebay,ebay1485,1485,12
ebay,ebay1509,1509,14
ebay,ebay1533,1533,13
ebay,ebay1580,1580,17
ebay,ebay1749,1749,9
ebay,ebay1786,1786,8
ebay,ebay1845,1845,10
yahoo.com,yahoo.com1942,1942,4
-,-516,516,11
-,-599,599,12
ebay,ebay1172,1172,10
google,google349,349,12
google,google647,647,34
google,google276,276,23
mapquest,mapquest695,695,11
-,-1215,1215,29
www.google.com,www.google.com336,336,5
myspace.com,myspace.com1843,1843,3
-,-1879,1879,49
-,-1903,1903,43
-,-1999,1999,46
-,-2021,2021,77
-,-2023,2023,41
-,-1190,1190,12
google,google1957,1957,22
google,google7,7,4
mapquest,mapquest1016,1016,2
mapquest,mapquest1336,1336,2
-,-1337,1337,26
mapquest,mapquest1473,1473,4
mapquest,mapquest1474,1474,6
mapquest,mapquest1498,1498,5
-,-450,450,14
google,google1379,1379,12
-,-1436,1436,10
google.com,google.com1604,1604,4
mapquest,mapquest1734,1734,3
yahoo,yahoo1127,1127,21
mapquest,mapquest964,964,1
www.google.com,www.google.com22,22,1
www.google.com,www.google.com64,64,2
www.google.com,www.google.com65,65,2
www.google.com,www.google.com71,71,6
www.google.com,www.google.com425,425,4
www.google.com,www.google.com1281,1281,1
www.google.com,www.google.com1783,1783,1
www.google.com,www.google.com1927,1927,1
www.google.com,www.google.com1930,1930,3
www.google.com,www.google.com1999,1999,1
www.google.com,www.google.com2023,2023,1
www.google.com,www.google.com2047,2047,2
www.google.com,www.google.com2062,2062,2
ebay,ebay1766,1766,6
ebay,ebay1686,1686,2
ebay,ebay2070,2070,1
mapquest,mapquest142,142,4
mapquest,mapquest522,522,8
www.google.com,www.google.com334,334,15
-,-335,335,13
www.google.com,www.google.com1074,1074,2
-,-90,90,11
-,-142,142,35
-,-155,155,12
-,-170,170,5
-,-322,322,11
google,google453,453,42
-,-550,550,23
-,-781,781,28
ebay,ebay787,787,7
-,-1345,1345,5
mapquest,mapquest1557,1557,9
google,google1562,1562,13
mapquest,mapquest1931,1931,13
yahoo,yahoo106,106,7
yahoo,yahoo911,911,5
yahoo,yahoo1433,1433,6
yahoo,yahoo1640,1640,1
ebay,ebay1071,1071,7
-,-138,138,28
google,google164,164,40
google.com,google.com330,330,15
-,-545,545,19
-,-759,759,10
google,google923,923,8
google,google319,319,6
ebay,ebay2,2,3
myspace,myspace2,2,4
-,-307,307,30
-,-408,408,13
ebay,ebay478,478,16
myspace.com,myspace.com625,625,3
myspace.com,myspace.com709,709,1
myspace,myspace789,789,10
mapquest,mapquest790,790,7
myspace,myspace793,793,3
myspace,myspace813,813,3
mapquest,mapquest1775,1775,4
mapquest,mapquest1777,1777,5
yahoo.com,yahoo.com1778,1778,2
mapquest,mapquest1800,1800,4
myspace.com,myspace.com1912,1912,13
myspace.com,myspace.com1943,1943,9
google,google11,11,12
ebay,ebay141,141,12
yahoo.com,yahoo.com1123,1123,5
-,-286,286,15
-,-478,478,25
google.com,google.com1533,1533,8
google.com,google.com1989,1989,15
-,-643,643,21
mapquest,mapquest2126,2126,5
google,google547,547,29
google,google9,9,5
google,google85,85,33
mapquest,mapquest537,537,12
google,google561,561,13
mapquest,mapquest776,776,1
mapquest,mapquest1595,1595,5
google,google1754,1754,9
mapquest,mapquest1763,1763,10
-,-2001,2001,117
google,google2025,2025,9
yahoo,yahoo26,26,9
yahoo,yahoo63,63,14
yahoo,yahoo93,93,7
yahoo,yahoo110,110,14
yahoo,yahoo130,130,8
yahoo,yahoo131,131,15
yahoo,yahoo177,177,10
yahoo,yahoo185,185,5
yahoo,yahoo192,192,11
yahoo,yahoo217,217,18
yahoo,yahoo225,225,6
yahoo,yahoo276,276,10
yahoo,yahoo284,284,17
yahoo,yahoo288,288,10
yahoo,yahoo300,300,14
yahoo,yahoo312,312,9
yahoo,yahoo330,330,13
yahoo,yahoo348,348,9
yahoo,yahoo384,384,10
yahoo,yahoo396,396,6
yahoo,yahoo398,398,7
yahoo,yahoo408,408,10
yahoo,yahoo409,409,6
yahoo,yahoo419,419,6
yahoo,yahoo445,445,11
yahoo,yahoo452,452,10
yahoo,yahoo470,470,12
yahoo,yahoo476,476,19
yahoo,yahoo495,495,15
yahoo,yahoo519,519,16
yahoo,yahoo520,520,8
yahoo,yahoo527,527,13
yahoo,yahoo546,546,6
yahoo,yahoo614,614,13
yahoo,yahoo624,624,12
yahoo,yahoo638,638,13
yahoo,yahoo662,662,10
yahoo,yahoo668,668,14
yahoo,yahoo791,791,13
yahoo,yahoo816,816,5
yahoo,yahoo829,829,7
yahoo,yahoo834,834,9
yahoo,yahoo864,864,8
yahoo,yahoo885,885,10
yahoo,yahoo902,902,8
yahoo,yahoo906,906,18
yahoo,yahoo923,923,3
yahoo,yahoo935,935,6
yahoo,yahoo951,951,14
yahoo,yahoo1004,1004,6
yahoo,yahoo1009,1009,3
yahoo,yahoo1021,1021,5
yahoo,yahoo1032,1032,3
yahoo,yahoo1033,1033,3
yahoo,yahoo1054,1054,6
yahoo,yahoo1070,1070,11
yahoo,yahoo1091,1091,12
yahoo,yahoo1097,1097,11
yahoo,yahoo1115,1115,9
yahoo,yahoo1120,1120,4
yahoo,yahoo1125,1125,8
yahoo,yahoo1152,1152,9
yahoo,yahoo1168,1168,7
yahoo,yahoo1169,1169,9
yahoo,yahoo1173,1173,16
yahoo,yahoo1192,1192,8
yahoo,yahoo1199,1199,5
yahoo,yahoo1243,1243,11
yahoo,yahoo1267,1267,8
yahoo,yahoo1269,1269,17
yahoo,yahoo1274,1274,7
yahoo,yahoo1288,1288,7
yahoo,yahoo1305,1305,13
yahoo,yahoo1314,1314,15
yahoo,yahoo1336,1336,9
yahoo,yahoo1338,1338,11
yahoo,yahoo1353,1353,10
yahoo,yahoo1388,1388,9
yahoo,yahoo1390,1390,16
yahoo,yahoo1418,1418,4
yahoo,yahoo1437,1437,15
yahoo,yahoo1459,1459,15
yahoo,yahoo1473,1473,10
yahoo,yahoo1477,1477,3
yahoo,yahoo1480,1480,8
yahoo,yahoo1502,1502,8
yahoo,yahoo1528,1528,4
yahoo,yahoo1549,1549,12
yahoo,yahoo1557,1557,14
yahoo,yahoo1561,1561,8
yahoo,yahoo1583,1583,4
yahoo,yahoo1597,1597,22
yahoo,yahoo1605,1605,11
yahoo,yahoo1610,1610,3
yahoo,yahoo1623,1623,16
yahoo,yahoo1680,1680,6
yahoo,yahoo1694,1694,8
yahoo,yahoo1716,1716,13
yahoo,yahoo1723,1723,15
yahoo,yahoo1740,1740,11
yahoo,yahoo1743,1743,11
yahoo,yahoo1750,1750,23
yahoo,yahoo1760,1760,2
yahoo,yahoo1778,1778,3
yahoo,yahoo1792,1792,8
yahoo,yahoo1795,1795,13
yahoo,yahoo1819,1819,11
yahoo,yahoo1821,1821,14
yahoo,yahoo1835,1835,20
yahoo,yahoo1887,1887,9
yahoo,yahoo1908,1908,13
yahoo,yahoo1914,1914,21
yahoo,yahoo1916,1916,15
yahoo,yahoo1938,1938,8
yahoo,yahoo1953,1953,9
yahoo,yahoo1964,1964,1
yahoo,yahoo1968,1968,7
yahoo,yahoo1986,1986,13
yahoo,yahoo1991,1991,14
yahoo,yahoo2012,2012,6
yahoo,yahoo2060,2060,12
yahoo,yahoo2063,2063,4
yahoo,yahoo2064,2064,22
yahoo,yahoo2075,2075,10
yahoo,yahoo2084,2084,12
yahoo,yahoo2086,2086,19
yahoo,yahoo2087,2087,4
yahoo,yahoo2097,2097,6
yahoo,yahoo2106,2106,5
yahoo,yahoo2132,2132,8
yahoo,yahoo2137,2137,8
yahoo,yahoo2161,2161,5
yahoo,yahoo2181,2181,11
yahoo,yahoo2182,2182,13
-,-670,670,20
google,google2100,2100,11
-,-1071,1071,7
google.com,google.com1022,1022,2
mapquest,mapquest138,138,5
google,google48,48,21
google,google261,261,38
google,google399,399,12
google,google598,598,30
ebay,ebay113,113,9
ebay,ebay114,114,17
ebay,ebay140,140,19
ebay,ebay161,161,9
ebay,ebay256,256,14
ebay,ebay305,305,12
ebay,ebay419,419,10
ebay,ebay439,439,5
ebay,ebay471,471,9
google,google673,673,14
ebay,ebay781,781,20
ebay,ebay924,924,17
ebay,ebay981,981,15
ebay,ebay1089,1089,5
ebay,ebay1237,1237,10
ebay,ebay1316,1316,17
ebay,ebay1337,1337,9
ebay,ebay1384,1384,11
ebay,ebay1388,1388,6
ebay,ebay1552,1552,13
mapquest,mapquest233,233,4
google.com,google.com873,873,1
google,google1655,1655,29
mapquest,mapquest1430,1430,7
mapquest,mapquest1367,1367,4
mapquest,mapquest2131,2131,5
yahoo,yahoo75,75,3
-,-84,84,14
yahoo,yahoo143,143,18
yahoo,yahoo336,336,7
yahoo,yahoo418,418,22
yahoo,yahoo463,463,4
yahoo,yahoo487,487,5
yahoo,yahoo502,502,13
-,-569,569,16
yahoo,yahoo569,569,13
yahoo,yahoo570,570,13
-,-573,573,22
yahoo,yahoo612,612,3
yahoo,yahoo847,847,1
google,google857,857,21
yahoo.com,yahoo.com883,883,6
yahoo,yahoo883,883,8
yahoo,yahoo914,914,3
yahoo,yahoo953,953,2
yahoo,yahoo954,954,18
myspace,myspace1007,1007,9
yahoo,yahoo1072,1072,8
myspace,myspace1090,1090,1
myspace,myspace1107,1107,5
google,google1109,1109,2
yahoo,yahoo1109,1109,3
myspace,myspace1128,1128,6
yahoo,yahoo1132,1132,1
google,google1132,1132,6
yahoo,yahoo1174,1174,7
myspace,myspace1177,1177,2
yahoo,yahoo1224,1224,5
yahoo,yahoo1248,1248,3
myspace,myspace1250,1250,2
yahoo,yahoo1272,1272,6
google,google1293,1293,25
yahoo,yahoo1294,1294,4
yahoo,yahoo1364,1364,4
yahoo,yahoo1424,1424,1
yahoo.com,yahoo.com1425,1425,1
yahoo.com,yahoo.com1426,1426,5
yahoo,yahoo1439,1439,8
yahoo,yahoo1520,1520,3
yahoo,yahoo1558,1558,6
yahoo,yahoo1559,1559,9
yahoo,yahoo1582,1582,11
yahoo,yahoo1619,1619,7
yahoo,yahoo1639,1639,4
yahoo,yahoo1736,1736,5
yahoo,yahoo1753,1753,7
google,google1755,1755,4
yahoo,yahoo1774,1774,10
google,google1774,1774,27
yahoo.com,yahoo.com1775,1775,6
yahoo,yahoo1791,1791,15
yahoo,yahoo1820,1820,17
yahoo,yahoo1831,1831,1
yahoo,yahoo1840,1840,8
google,google1879,1879,8
google,google1895,1895,26
yahoo,yahoo1903,1903,1
yahoo,yahoo1927,1927,2
yahoo,yahoo1960,1960,5
google,google1999,1999,8
yahoo,yahoo2033,2033,14
yahoo,yahoo2058,2058,9
google,google2058,2058,20
google,google2060,2060,31
yahoo,yahoo2071,2071,2
yahoo,yahoo2082,2082,8
yahoo,yahoo2113,2113,4
yahoo,yahoo2124,2124,7
google,google2132,2132,16
yahoo,yahoo2191,2191,1
yahoo,yahoo538,538,5
yahoo,yahoo1648,1648,4
myspace.com,myspace.com1799,1799,4
yahoo,yahoo67,67,17
yahoo,yahoo179,179,6
mapquest,mapquest1393,1393,5
mapquest,mapquest1463,1463,3
mapquest,mapquest1476,1476,7
yahoo,yahoo2102,2102,9
yahoo,yahoo2103,2103,7
yahoo,yahoo2136,2136,7
yahoo,yahoo2158,2158,9
yahoo,yahoo1697,1697,10
-,-357,357,24
-,-1309,1309,56
google,google886,886,20
google.com,google.com1771,1771,9
google,google1939,1939,16
google,google1988,1988,19
google,google2156,2156,26
-,-1404,1404,9
yahoo,yahoo1339,1339,15
google,google44,44,45
google,google118,118,38
google,google202,202,27
google.com,google.com658,658,1
google.com,google.com720,720,4
google.com,google.com1076,1076,3
mapquest,mapquest1149,1149,12
google.com,google.com1151,1151,5
www.google.com,www.google.com1284,1284,1
www.google.com,www.google.com1810,1810,3
www.google.com,www.google.com2193,2193,2
google,google1953,1953,4
www.google.com,www.google.com1610,1610,4
google.com,google.com1499,1499,3
google.com,google.com2013,2013,12
-,-1070,1070,20
google,google91,91,14
yahoo.com,yahoo.com551,551,7
-,-572,572,24
-,-1099,1099,17
-,-1195,1195,19
myspace,myspace303,303,3
myspace,myspace708,708,2
myspace,myspace763,763,5
ebay,ebay83,83,11
ebay,ebay110,110,6
ebay,ebay274,274,11
ebay,ebay648,648,5
ebay,ebay671,671,12
google,google742,742,54
ebay,ebay802,802,5
ebay,ebay1077,1077,4
ebay,ebay1087,1087,1
ebay,ebay1279,1279,2
ebay,ebay1318,1318,9
ebay,ebay1429,1429,5
ebay,ebay1618,1618,12
ebay,ebay1657,1657,2
ebay,ebay1941,1941,11
ebay,ebay1968,1968,6
ebay,ebay1990,1990,4
google,google1994,1994,4
ebay,ebay2017,2017,4
mapquest,mapquest2062,2062,11
ebay,ebay2065,2065,6
ebay,ebay2153,2153,7
mapquest,mapquest401,401,10
google,google521,521,42
mapquest,mapquest784,784,3
mapquest,mapquest861,861,4
google,google1697,1697,31
google,google1267,1267,26
mapquest,mapquest24,24,2
google.com,google.com1937,1937,4
yahoo.com,yahoo.com1073,1073,6
google.com,google.com321,321,1
google,google1250,1250,6
google,google1360,1360,9
google.com,google.com857,857,12
google.com,google.com995,995,5
mapquest,mapquest107,107,12
mapquest,mapquest108,108,9
google,google251,251,17
mapquest,mapquest402,402,7
google,google403,403,12
mapquest,mapquest425,425,6
google,google656,656,10
mapquest,mapquest874,874,3
mapquest,mapquest875,875,4
google,google1076,1076,27
mapquest,mapquest1145,1145,7
mapquest,mapquest1258,1258,5
mapquest,mapquest1363,1363,5
mapquest,mapquest1533,1533,11
google,google1816,1816,20
myspace,myspace19,19,7
myspace,myspace35,35,1
myspace,myspace67,67,9
myspace,myspace83,83,4
myspace,myspace91,91,1
myspace,myspace143,143,5
myspace,myspace188,188,5
myspace,myspace214,214,5
myspace,myspace254,254,4
myspace,myspace287,287,8
myspace,myspace444,444,15
myspace,myspace473,473,6
myspace,myspace497,497,5
mapquest,mapquest498,498,4
myspace,myspace520,520,11
myspace,myspace546,546,8
myspace,myspace550,550,5
myspace,myspace587,587,6
myspace,myspace589,589,2
myspace,myspace591,591,4
myspace,myspace593,593,4
myspace,myspace620,620,4
myspace,myspace642,642,7
myspace,myspace643,643,8
myspace,myspace665,665,6
myspace,myspace713,713,7
myspace,myspace764,764,3
myspace,myspace785,785,12
myspace,myspace881,881,4
google.com,google.com956,956,6
myspace,myspace956,956,4
myspace,myspace1022,1022,2
myspace,myspace1045,1045,3
myspace,myspace1069,1069,6
myspace,myspace1095,1095,1
myspace,myspace1125,1125,2
myspace,myspace1218,1218,17
myspace,myspace1221,1221,7
myspace,myspace1315,1315,2
myspace,myspace1338,1338,2
myspace,myspace1365,1365,12
myspace,myspace1386,1386,5
myspace,myspace1414,1414,5
myspace,myspace1499,1499,2
myspace,myspace1503,1503,4
myspace,myspace1507,1507,5
myspace,myspace1533,1533,10
myspace,myspace1534,1534,6
myspace,myspace1554,1554,2
myspace,myspace1577,1577,7
myspace,myspace1698,1698,2
myspace,myspace1746,1746,11
google,google1767,1767,14
myspace,myspace1891,1891,5
myspace,myspace1896,1896,8
myspace,myspace2011,2011,16
myspace,myspace2037,2037,7
myspace,myspace2061,2061,8
myspace,myspace2081,2081,5
-,-611,611,20
myspace,myspace670,670,8
yahoo,yahoo718,718,13
google,google718,718,26
google,google719,719,37
google,google741,741,38
yahoo,yahoo742,742,13
google,google758,758,28
yahoo,yahoo760,760,8
google,google761,761,28
google,google762,762,64
google,google763,763,27
yahoo,yahoo767,767,22
google,google1026,1026,9
google,google1139,1139,27
google,google1140,1140,15
google,google1141,1141,11
yahoo,yahoo1145,1145,5
google,google1147,1147,26
www.google.com,www.google.com1366,1366,1
www.google.com,www.google.com1481,1481,7
www.google.com,www.google.com1488,1488,4
www.google.com,www.google.com1509,1509,5
www.google.com,www.google.com1527,1527,2
google.com,google.com1548,1548,7
www.google.com,www.google.com1549,1549,6
google,google1550,1550,12
www.google.com,www.google.com1550,1550,11
google.com,google.com1606,1606,7
google.com,google.com1607,1607,15
www.google.com,www.google.com1933,1933,3
www.google.com,www.google.com1987,1987,5
mapquest,mapquest2014,2014,4
www.google.com,www.google.com2052,2052,1
google.com,google.com2052,2052,5
google.com,google.com2076,2076,5
google.com,google.com2102,2102,6
yahoo.com,yahoo.com2158,2158,4
-,-1456,1456,21
google.com,google.com1894,1894,6
google.com,google.com121,121,2
google.com,google.com168,168,10
google,google360,360,19
google.com,google.com431,431,11
google.com,google.com1656,1656,7
google.com,google.com1728,1728,5
google,google1873,1873,11
google,google1932,1932,23
google.com,google.com1969,1969,2
google,google2041,2041,15
google.com,google.com2041,2041,6
google.com,google.com2148,2148,3
google.com,google.com2156,2156,7
google.com,google.com2205,2205,10
mapquest,mapquest1534,1534,9
mapquest,mapquest1958,1958,8
www.google.com,www.google.com806,806,3
www.google.com,www.google.com1144,1144,5
www.google.com,www.google.com42,42,9
www.google.com,www.google.com44,44,8
www.google.com,www.google.com46,46,4
google,google363,363,9
www.google.com,www.google.com368,368,1
google,google698,698,5
google,google938,938,5
google,google953,953,8
google,google986,986,7
google,google1051,1051,15
google,google1092,1092,8
google,google1291,1291,21
google,google1381,1381,17
google,google1458,1458,23
google,google1464,1464,17
google,google1514,1514,5
google,google1515,1515,4
google,google1610,1610,8
google,google1633,1633,7
google,google1815,1815,12
google,google1876,1876,2
google,google2064,2064,20
google,google2066,2066,10
google.com,google.com186,186,12
-,-514,514,9
mapquest,mapquest156,156,3
mapquest,mapquest200,200,5
mapquest,mapquest396,396,6
yahoo,yahoo1065,1065,9
mapquest,mapquest1411,1411,4
mapquest,mapquest1592,1592,6
mapquest,mapquest1691,1691,7
mapquest,mapquest1891,1891,5
google.com,google.com226,226,6
yahoo.com,yahoo.com1573,1573,3
yahoo.com,yahoo.com1582,1582,13
yahoo,yahoo1600,1600,8
yahoo.com,yahoo.com1741,1741,15
google,google1746,1746,17
mapquest,mapquest980,980,3
mapquest,mapquest997,997,11
google,google1715,1715,13
google,google1764,1764,36
google,google1822,1822,30
yahoo.com,yahoo.com972,972,4
-,-868,868,2
mapquest,mapquest511,511,4
mapquest,mapquest607,607,3
mapquest,mapquest754,754,10
mapquest,mapquest886,886,5
mapquest,mapquest931,931,7
mapquest,mapquest932,932,6
mapquest,mapquest1070,1070,7
mapquest,mapquest1115,1115,5
mapquest,mapquest1118,1118,4
mapquest,mapquest1144,1144,12
mapquest,mapquest1169,1169,12
mapquest,mapquest1194,1194,8
mapquest,mapquest1212,1212,5
myspace.com,myspace.com1340,1340,8
google,google183,183,22
google,google233,233,23
ebay,ebay571,571,15
google,google571,571,29
google,google1884,1884,12
-,-71,71,23
-,-192,192,14
-,-214,214,25
-,-261,261,14
-,-262,262,21
-,-453,453,27
-,-454,454,12
-,-528,528,20
-,-529,529,17
-,-623,623,18
-,-813,813,29
ebay,ebay443,443,15
yahoo.com,yahoo.com565,565,5
yahoo.com,yahoo.com686,686,9
yahoo.com,yahoo.com855,855,1
yahoo.com,yahoo.com1654,1654,10
yahoo.com,yahoo.com2029,2029,2
mapquest,mapquest67,67,9
myspace.com,myspace.com3,3,3
